Model,w_idx,RX_time(ms),TX_time(ms),GPU_Active(ms),GPU_Idle(ms),1_Iter_time(ms),Total_time(ms),GPU_Memory(MB)
imagenet_resnet50_async_use_fp16,1,-1E+13,-1E+13,239.4008,40.13288889,282.3084,26849,4743
imagenet_resnet50_async_use_fp16,2,-1E+13,-1E+13,206.0618,111.1801111,311.2363,26957,450.9375
imagenet_resnet50_async_winograd,1,-1E+13,-1E+13,267.9919,43.48377778,304.6792,56685,387
imagenet_resnet50_async_winograd,2,-1E+13,-1E+13,213.3475,148.5737778,354.8302,56321,386.9375
imagenet_resnet50_async_xla,1,-1E+13,-1E+13,255.2437,64.70611111,314.8604,56618,387
imagenet_resnet50_async_xla,2,-1E+13,-1E+13,216.9851,136.0996667,351.8303,56248,386.9375
imagenet_resnet50_sync_batch128,1,-1E+13,-1E+13,337.7255,196.5356667,536.7234,61962,0
imagenet_resnet50_sync_batch128,2,-1E+13,-1E+13,279.6957,259.746,534.626,61671,0
imagenet_resnet50_sync_batch256,1,-1E+13,-1E+13,889.3685,60.89544444,993.4727,43408,31137
imagenet_resnet50_sync_batch256,2,-1E+13,-1E+13,419.5107,574.4411111,992.3354,43455,386.9375
imagenet_resnet50_sync_batch32,1,-1E+13,-1E+13,197.3798,49.75377778,243.2769,54723,4743
imagenet_resnet50_sync_batch32,2,-1E+13,-1E+13,195.7519,48.31855556,240.5837,54446,4742.9375
imagenet_resnet50_sync_batch64,1,-1E+13,-1E+13,236.4842,84.78922222,322.9168,56007,28
imagenet_resnet50_sync_batch64,2,-1E+13,-1E+13,232.1577,90.92288889,320.0823,56002,28.9375
imagenet_resnet50_sync_dataFormat,1,-1E+13,-1E+13,214.0538,76.30755556,286.0166,56173,387
imagenet_resnet50_sync_dataFormat,2,-1E+13,-1E+13,201.3853,81.77444444,284.3899,56122,386.9375
imagenet_resnet50_sync_optMomentum,1,-1E+13,-1E+13,233.276,96.99211111,325.8428,58797,8839
imagenet_resnet50_sync_optMomentum,2,-1E+13,-1E+13,225.3656,101.9424444,324.3687,58408,514.9375
imagenet_resnet50_sync_optRmsprop,1,-1E+13,-1E+13,238.082,86.21966667,320.5875,61805,35
imagenet_resnet50_sync_optRmsprop,2,-1E+13,-1E+13,223.4217,98.57011111,319.2179,61803,34.9375
imagenet_resnet50_sync_use_fp16,1,-1E+13,-1E+13,232.4508,81.05577778,313.1325,57311,4743
imagenet_resnet50_sync_use_fp16,2,-1E+13,-1E+13,217.0929,95.34155556,310.9623,57250,4742.9375
imagenet_resnet50_sync_winograd,1,-1E+13,-1E+13,226.7678,101.5361111,326.08,56793,377
imagenet_resnet50_sync_winograd,2,-1E+13,-1E+13,232.7702,95.965,325.9089,56562,382.9375
imagenet_resnet50_sync_xla,1,-1E+13,-1E+13,229.5181,99.62122222,327.2448,56430,8839
imagenet_resnet50_sync_xla,2,-1E+13,-1E+13,227.9548,100.8096667,325.3728,56367,8838.9375
imagenet_resnet50_v2_async_batch128,1,-1E+13,-1E+13,382.8628,101.6353333,489.182,32041,387
imagenet_resnet50_v2_async_batch128,2,-1E+13,-1E+13,241.4735,363.5033333,590.0856,31850,386.9375
imagenet_resnet50_v2_async_batch256,1,-1E+13,-1E+13,607.784,317.3341111,938.6717,72737,31137
imagenet_resnet50_v2_async_batch256,2,-1E+13,-1E+13,402.0931,642.1163333,1031.7525,72685,4690.9375
imagenet_resnet50_v2_async_batch32,1,-1E+13,-1E+13,190.2014,36.36788889,223.7956,53364,387
imagenet_resnet50_v2_async_batch32,2,-1E+13,-1E+13,182.9273,58.41688889,237.5753,53311,386.9375
imagenet_resnet50_v2_async_batch64,1,-1E+13,-1E+13,223.6594,82.719,296.1967,55409,373
imagenet_resnet50_v2_async_batch64,2,-1E+13,-1E+13,220.6149,129.6896667,343.442,55624,368.9375
imagenet_resnet50_v2_async_dataFormat,1,-1E+13,-1E+13,213.8503,45.51355556,260.1257,54628,387
imagenet_resnet50_v2_async_dataFormat,2,-1E+13,-1E+13,202.138,104.6318889,300.2754,54620,386.9375
imagenet_resnet50_v2_async_optMomentum,1,-1E+13,-1E+13,253.877,50.645,306.2226,57710,8839
imagenet_resnet50_v2_async_optMomentum,2,-1E+13,-1E+13,213.9942,114.8642222,322.5478,57709,8838.9375
imagenet_resnet50_v2_async_optRmsprop,1,-1E+13,-1E+13,232.506,69.869,302.7345,59316,8839
imagenet_resnet50_v2_async_optRmsprop,2,-1E+13,-1E+13,218.0049,118.4215556,334.5303,59158,8838.9375
imagenet_resnet50_v2_async_use_fp16,1,-1E+13,-1E+13,215.6227,43.43744444,253.3235,55888,12
imagenet_resnet50_v2_async_use_fp16,2,-1E+13,-1E+13,197.3495,103.8636667,295.2612,55830,11.9375
imagenet_resnet50_v2_async_winograd,1,-1E+13,-1E+13,224.0246,69.93333333,295.8706,55419,12
imagenet_resnet50_v2_async_winograd,2,-1E+13,-1E+13,221.5869,144.7653333,357.5269,55362,11.9375
imagenet_resnet50_v2_async_xla,1,-1E+13,-1E+13,225.8179,71.64811111,297.6431,55136,12
imagenet_resnet50_v2_async_xla,2,-1E+13,-1E+13,222.926,134.553,348.331,55272,11.9375
imagenet_resnet50_v2_sync_batch128,1,-1E+13,-1E+13,312.7164,210.7076667,516.281,60541,387
imagenet_resnet50_v2_sync_batch128,2,-1E+13,-1E+13,249.7735,265.0627778,513.763,60482,386.9375
imagenet_resnet50_v2_sync_batch256,1,-1E+13,-1E+13,780.6682,189.4364444,950.6048,72456,31137
imagenet_resnet50_v2_sync_batch256,2,-1E+13,-1E+13,385.1716,563.1068889,949.3919,72397,31136.9375
imagenet_resnet50_v2_sync_batch32,1,-1E+13,-1E+13,182.9963,45.158,226.2255,53093,0
imagenet_resnet50_v2_sync_batch32,2,-1E+13,-1E+13,174.7443,56.09533333,220.1144,53270,0
imagenet_resnet50_v2_sync_batch64,1,-1E+13,-1E+13,225.6912,87.23688889,309.8511,55478,8839
imagenet_resnet50_v2_sync_batch64,2,-1E+13,-1E+13,225.5131,85.58655556,307.845,55103,8838.9375
imagenet_resnet50_v2_sync_dataFormat,1,-1E+13,-1E+13,223.8135,50.81111111,274.8453,54802,387
imagenet_resnet50_v2_sync_dataFormat,2,-1E+13,-1E+13,197.6869,82.18788889,271.5875,54889,386.9375
imagenet_resnet50_v2_sync_optMomentum,1,-1E+13,-1E+13,224.9047,97.575,318.6812,57957,8839
imagenet_resnet50_v2_sync_optMomentum,2,-1E+13,-1E+13,229.2532,90.038,315.2598,57955,8838.9375
imagenet_resnet50_v2_sync_optRmsprop,1,-1E+13,-1E+13,224.3029,89.97188889,311.3289,59532,8839
imagenet_resnet50_v2_sync_optRmsprop,2,-1E+13,-1E+13,214.6527,95.25477778,309.235,59475,8838.9375
imagenet_resnet50_v2_sync_use_fp16,1,-1E+13,-1E+13,224.2055,82.35488889,306.9276,25963,4743
imagenet_resnet50_v2_sync_use_fp16,2,-1E+13,-1E+13,199.3025,111.6853333,304.9336,25733,450.9375
imagenet_resnet50_v2_sync_winograd,1,-1E+13,-1E+13,222.3804,89.69666667,313.6488,25345,515
imagenet_resnet50_v2_sync_winograd,2,-1E+13,-1E+13,217.0601,97.73177778,311.3677,25293,386.9375
imagenet_resnet50_v2_sync_xla,1,-1E+13,-1E+13,231.8159,86.98977778,315.7559,25491,387
imagenet_resnet50_v2_sync_xla,2,-1E+13,-1E+13,211.2511,104.4855556,313.0659,25574,386.9375
imagenet_vgg11_async_batch128,1,-1E+13,-1E+13,913.1379,1404.344333,2322.0313,95644,387
imagenet_vgg11_async_batch128,2,-1E+13,-1E+13,881.3664,1388.323556,2257.4461,95456,386.9375
imagenet_vgg11_async_batch256,1,-1E+13,-1E+13,923.8999,1490.337222,2413.5018,99628,357
imagenet_vgg11_async_batch256,2,-1E+13,-1E+13,854.1125,1548.149556,2402.9515,99614,362.9375
imagenet_vgg11_async_batch32,1,-1E+13,-1E+13,886.4549,1438.911111,2323.8302,89325,387
imagenet_vgg11_async_batch32,2,-1E+13,-1E+13,863.4699,1415.583889,2269.2505,89231,386.9375
imagenet_vgg11_async_batch64,1,-1E+13,-1E+13,897.5764,1355.271333,2249.0884,92097,8967
imagenet_vgg11_async_batch64,2,-1E+13,-1E+13,923.3011,1437.107444,2341.7761,92042,4748.9375
imagenet_vgg11_async_dataFormat,1,-1E+13,-1E+13,909.7484,1434.607111,2351.8844,91784,8839
imagenet_vgg11_async_dataFormat,2,-1E+13,-1E+13,893.4044,1423.222333,2317.1102,91919,9350.9375
imagenet_vgg11_async_optMomentum,1,-1E+13,-1E+13,900.8295,1541.215444,2451.8926,94056,387
imagenet_vgg11_async_optMomentum,2,-1E+13,-1E+13,873.1342,1488.384111,2353.0643,94003,386.9375
imagenet_vgg11_async_optRmsprop,1,-1E+13,-1E+13,900.3039,1618.795444,2514.3107,95450,33
imagenet_vgg11_async_optRmsprop,2,-1E+13,-1E+13,911.4502,1674.622556,2571.1524,95118,32.9375
imagenet_vgg11_async_use_fp16,1,-1E+13,-1E+13,905.6523,1427.984111,2329.5814,92359,6791
imagenet_vgg11_async_use_fp16,2,-1E+13,-1E+13,896.8918,1405.615889,2295.2205,92306,386.9375
imagenet_vgg11_async_winograd,1,-1E+13,-1E+13,875.1991,1449.030667,2314.5268,91169,8839
imagenet_vgg11_async_winograd,2,-1E+13,-1E+13,897.2678,1440.291333,2341.1568,91167,386.9375
imagenet_vgg11_async_xla,1,-1E+13,-1E+13,900.3443,1441.368333,2339.7857,92386,387
imagenet_vgg11_async_xla,2,-1E+13,-1E+13,887.5403,1349.729889,2248.0669,92329,386.9375
imagenet_vgg11_sync_batch128,1,-1E+13,-1E+13,844.8718,1447.060778,2306.891,95654,347
imagenet_vgg11_sync_batch128,2,-1E+13,-1E+13,886.1894,1418.007778,2248.8962,95243,336.9375
imagenet_vgg11_sync_batch256,1,-1E+13,-1E+13,897.3973,1479.657889,2389.2712,101197,5041
imagenet_vgg11_sync_batch256,2,-1E+13,-1E+13,866.0928,1515.36,2372.8476,101144,386.9375
imagenet_vgg11_sync_batch32,1,-1E+13,-1E+13,895.4755,1400.487889,2296.4056,92099,387
imagenet_vgg11_sync_batch32,2,-1E+13,-1E+13,839.1931,1467.855778,2259.8161,92047,386.9375
imagenet_vgg11_sync_batch64,1,-1E+13,-1E+13,863.6896,1500.202778,2357.6086,93515,8967
imagenet_vgg11_sync_batch64,2,-1E+13,-1E+13,859.7069,1501.435667,2309.9681,93368,386.9375
imagenet_vgg11_sync_dataFormat,1,-1E+13,-1E+13,854.6262,1430.570556,2299.016,92007,9095
imagenet_vgg11_sync_dataFormat,2,-1E+13,-1E+13,893.9164,1390.469111,2291.6408,92136,9094.9375
imagenet_vgg11_sync_optMomentum,1,-1E+13,-1E+13,841.4696,1592.240333,2435.0606,95076,8839
imagenet_vgg11_sync_optMomentum,2,-1E+13,-1E+13,843.9758,1576.818889,2378.0564,94935,386.9375
imagenet_vgg11_sync_optRmsprop,1,-1E+13,-1E+13,884.8414,1672.796222,2544.6492,96842,0
imagenet_vgg11_sync_optRmsprop,2,-1E+13,-1E+13,847.8024,1709.872222,2501.0075,96605,0
imagenet_vgg11_sync_use_fp16,1,-1E+13,-1E+13,846.7891,1422.585111,2269.5394,91786,8905
imagenet_vgg11_sync_use_fp16,2,-1E+13,-1E+13,830.3944,1444.708,2232.0092,92062,8904.9375
imagenet_vgg11_sync_winograd,1,-1E+13,-1E+13,877.8529,1453.279444,2333.9641,92102,387
imagenet_vgg11_sync_winograd,2,-1E+13,-1E+13,856.4047,1478.413222,2300.7584,92042,386.9375
imagenet_vgg11_sync_xla,1,-1E+13,-1E+13,864.8799,1500.237222,2362.578,93197,345
imagenet_vgg11_sync_xla,2,-1E+13,-1E+13,875.7768,1494.935444,2331.7789,93084,346.9375
imagenet_vgg16_async_batch128,1,-1E+13,-1E+13,925.2463,1391.821333,2321.9656,97434,26
imagenet_vgg16_async_batch128,2,-1E+13,-1E+13,873.1188,1455.319667,2317.0309,97382,25.9375
imagenet_vgg16_async_batch256,1,-1E+13,-1E+13,997.9675,1488.759889,2485.2908,106001,387
imagenet_vgg16_async_batch256,2,-1E+13,-1E+13,991.1741,1407.128556,2391.4344,105996,386.9375
imagenet_vgg16_async_batch32,1,-1E+13,-1E+13,926.2152,1437.643333,2359.3696,91076,1521
imagenet_vgg16_async_batch32,2,-1E+13,-1E+13,915.8741,1395.629222,2293.5201,91019,386.9375
imagenet_vgg16_async_batch64,1,-1E+13,-1E+13,930.3607,1412.740667,2336.4126,94055,12
imagenet_vgg16_async_batch64,2,-1E+13,-1E+13,910.2598,1470.773889,2376.0636,94002,11.9375
imagenet_vgg16_async_dataFormat,1,-1E+13,-1E+13,932.4913,1411.369667,2336.9152,92978,9095
imagenet_vgg16_async_dataFormat,2,-1E+13,-1E+13,884.3762,1357.765,2235.7403,92925,386.9375
imagenet_vgg16_async_optMomentum,1,-1E+13,-1E+13,889.1199,1560.862111,2438.3749,95186,17161
imagenet_vgg16_async_optMomentum,2,-1E+13,-1E+13,900.7349,1539.991444,2429.5312,95128,386.9375
imagenet_vgg16_async_optRmsprop,1,-1E+13,-1E+13,948.4627,1665.047222,2612.6045,98567,387
imagenet_vgg16_async_optRmsprop,2,-1E+13,-1E+13,902.5434,1572.352222,2472.3395,98508,386.9375
imagenet_vgg16_async_use_fp16,1,-1E+13,-1E+13,899.0803,1436.057667,2335.415,93825,1627
imagenet_vgg16_async_use_fp16,2,-1E+13,-1E+13,911.5823,1416.508778,2331.5895,93817,386.9375
imagenet_vgg16_async_winograd,1,-1E+13,-1E+13,935.0223,1434.491556,2364.5556,92337,17289
imagenet_vgg16_async_winograd,2,-1E+13,-1E+13,892.2395,1395.199111,2288.0587,92332,17288.9375
imagenet_vgg16_async_xla,1,-1E+13,-1E+13,930.2025,1417.802333,2347.9307,92562,0
imagenet_vgg16_async_xla,2,-1E+13,-1E+13,892.6677,1367.587111,2256.5663,92308,0
imagenet_vgg16_sync_batch128,1,-1E+13,-1E+13,897.3968,1461.584667,2358.4583,99306,17543
imagenet_vgg16_sync_batch128,2,-1E+13,-1E+13,852.7416,1506.188111,2306.3618,99301,9344.9375
imagenet_vgg16_sync_batch256,1,-1E+13,-1E+13,968.3156,1514.637111,2484.4751,108582,31139
imagenet_vgg16_sync_batch256,2,-1E+13,-1E+13,904.0763,1591.815444,2411.8927,108517,386.9375
imagenet_vgg16_sync_batch32,1,-1E+13,-1E+13,886.2379,1404.602667,2297.3109,92664,0
imagenet_vgg16_sync_batch32,2,-1E+13,-1E+13,857.8652,1436.393111,2255.6715,92465,0
imagenet_vgg16_sync_batch64,1,-1E+13,-1E+13,855.3067,1487.424222,2346.7982,94749,2675
imagenet_vgg16_sync_batch64,2,-1E+13,-1E+13,877.3766,1467.792222,2297.0132,94741,386.9375
imagenet_vgg16_sync_dataFormat,1,-1E+13,-1E+13,871.5141,1478.420444,2348.1848,95975,9095
imagenet_vgg16_sync_dataFormat,2,-1E+13,-1E+13,878.6177,1473.884444,2328.1022,95631,386.9375
imagenet_vgg16_sync_optMomentum,1,-1E+13,-1E+13,907.0418,1547.493333,2456.547,96994,17161
imagenet_vgg16_sync_optMomentum,2,-1E+13,-1E+13,822.2447,1632.763556,2404.1896,96986,17160.9375
imagenet_vgg16_sync_optRmsprop,1,-1E+13,-1E+13,871.4719,1701.974556,2578.709,100259,561
imagenet_vgg16_sync_optRmsprop,2,-1E+13,-1E+13,871.9515,1707.856222,2516.0775,100257,386.9375
imagenet_vgg16_sync_use_fp16,1,-1E+13,-1E+13,881.9883,1471.088889,2351.0084,96416,469
imagenet_vgg16_sync_use_fp16,2,-1E+13,-1E+13,894.0712,1455.026556,2298.3666,96344,386.9375
imagenet_vgg16_sync_winograd,1,-1E+13,-1E+13,890.9521,1459.422333,2350.486,95261,17159
imagenet_vgg16_sync_winograd,2,-1E+13,-1E+13,868.9536,1481.693889,2291.5847,95350,4978.9375
imagenet_vgg16_sync_xla,1,-1E+13,-1E+13,874.4561,1477.105667,2365.102,95606,0
imagenet_vgg16_sync_xla,2,-1E+13,-1E+13,895.4635,1469.516778,2302.2183,95545,0
imagenet_vgg19_async_batch128,1,-1E+13,-1E+13,941.3508,1464.439111,2400.2143,98070,17289
imagenet_vgg19_async_batch128,2,-1E+13,-1E+13,911.643,1392.658556,2310.3747,97912,9066.9375
imagenet_vgg19_async_batch256,1,-1E+13,-1E+13,1011.2018,1429.209444,2441.8093,107119,387
imagenet_vgg19_async_batch256,2,-1E+13,-1E+13,1007.2932,1453.450667,2460.361,107209,386.9375
imagenet_vgg19_async_batch32,1,-1E+13,-1E+13,938.5599,1463.578111,2387.3407,91383,2559
imagenet_vgg19_async_batch32,2,-1E+13,-1E+13,898.0857,1354.557556,2256.4132,91382,386.9375
imagenet_vgg19_async_batch64,1,-1E+13,-1E+13,937.3313,1424.132222,2353.2565,92401,17161
imagenet_vgg19_async_batch64,2,-1E+13,-1E+13,886.9344,1353.747667,2233.9679,92399,4980.9375
imagenet_vgg19_async_dataFormat,1,-1E+13,-1E+13,948.647,1417.862,2370.2737,94003,9097
imagenet_vgg19_async_dataFormat,2,-1E+13,-1E+13,890.6967,1387.781556,2272.0638,93942,386.9375
imagenet_vgg19_async_optMomentum,1,-1E+13,-1E+13,909.4226,1534.976667,2429.255,95849,17289
imagenet_vgg19_async_optMomentum,2,-1E+13,-1E+13,892.8548,1582.754444,2476.1742,95993,17160.9375
imagenet_vgg19_async_optRmsprop,1,-1E+13,-1E+13,901.3458,1672.704111,2560.0806,98787,4853
imagenet_vgg19_async_optRmsprop,2,-1E+13,-1E+13,891.584,1592.796667,2480.096,98738,386.9375
imagenet_vgg19_async_use_fp16,1,-1E+13,-1E+13,953.9367,1369.526778,2326.7732,94773,2559
imagenet_vgg19_async_use_fp16,2,-1E+13,-1E+13,953.3,1432.372667,2387.8223,94720,386.9375
imagenet_vgg19_async_winograd,1,-1E+13,-1E+13,887.3489,1381.614333,2276.7116,92646,387
imagenet_vgg19_async_winograd,2,-1E+13,-1E+13,855.4359,1418.980778,2265.6493,92273,386.9375
imagenet_vgg19_async_xla,1,-1E+13,-1E+13,889.2169,1454.962778,2329.0427,92392,17287
imagenet_vgg19_async_xla,2,-1E+13,-1E+13,895.6542,1338.288556,2234.7561,92387,386.9375
imagenet_vgg19_sync_batch128,1,-1E+13,-1E+13,871.7503,1497.438889,2363.1472,99210,375
imagenet_vgg19_sync_batch128,2,-1E+13,-1E+13,905.8146,1463.306111,2340.4364,99208,362.9375
imagenet_vgg19_sync_batch256,1,-1E+13,-1E+13,1017.287,1625.235667,2627.4239,110263,387
imagenet_vgg19_sync_batch256,2,-1E+13,-1E+13,1045.6311,1578.809667,2570.1417,110072,386.9375
imagenet_vgg19_sync_batch32,1,-1E+13,-1E+13,878.5293,1469.988222,2345.0141,93007,371
imagenet_vgg19_sync_batch32,2,-1E+13,-1E+13,859.9577,1485.797556,2321.14,92859,372.9375
imagenet_vgg19_sync_batch64,1,-1E+13,-1E+13,919.7413,1458.893667,2364.8218,95392,387
imagenet_vgg19_sync_batch64,2,-1E+13,-1E+13,901.3448,1464.078556,2324.6881,95386,386.9375
imagenet_vgg19_sync_dataFormat,1,-1E+13,-1E+13,880.5655,1467.874889,2346.1284,96129,12
imagenet_vgg19_sync_dataFormat,2,-1E+13,-1E+13,871.7126,1477.026222,2319.9397,96072,11.9375
imagenet_vgg19_sync_optMomentum,1,-1E+13,-1E+13,893.582,1624.550333,2517.6622,98547,17161
imagenet_vgg19_sync_optMomentum,2,-1E+13,-1E+13,884.9909,1630.128333,2406.3519,98298,552.9375
imagenet_vgg19_sync_optRmsprop,1,-1E+13,-1E+13,891.1166,1687.967333,2584.3141,100729,387
imagenet_vgg19_sync_optRmsprop,2,-1E+13,-1E+13,863.6967,1713.534222,2555.4906,100676,386.9375
imagenet_vgg19_sync_use_fp16,1,-1E+13,-1E+13,912.7025,1460.808111,2384.3965,96350,0
imagenet_vgg19_sync_use_fp16,2,-1E+13,-1E+13,902.4724,1480.442556,2345.9147,96342,0
imagenet_vgg19_sync_winograd,1,-1E+13,-1E+13,890.9627,1464.901889,2349.9766,95423,367
imagenet_vgg19_sync_winograd,2,-1E+13,-1E+13,898.8419,1463.589889,2322.2479,95514,368.9375
imagenet_vgg19_sync_xla,1,-1E+13,-1E+13,888.7217,1450.259556,2335.4692,94974,369
imagenet_vgg19_sync_xla,2,-1E+13,-1E+13,876.8561,1460.123889,2281.3497,94915,368.9375
